Date,Open,High,Low,Close,Adj Close,Volume
2015-06-01,13.920000076293945,19.799999237060547,11.930000305175781,18.229999542236328,18.229999542236328,0
2015-07-01,16.6299991607666,20.049999237060547,11.710000038146973,12.119999885559082,12.119999885559082,0
2015-08-01,12.850000381469727,53.290000915527344,10.880000114440918,28.43000030517578,28.43000030517578,0
2015-09-01,31.90999984741211,33.81999969482422,17.8700008392334,24.5,24.5,0
2015-10-01,23.139999389648438,25.229999542236328,12.800000190734863,15.069999694824219,15.069999694824219,0
2015-11-01,15.40999984741211,20.670000076293945,13.670000076293945,16.1299991607666,16.1299991607666,0
2015-12-01,15.609999656677246,26.809999465942383,14.449999809265137,18.209999084472656,18.209999084472656,0
2016-01-01,22.479999542236328,32.09000015258789,19.25,20.200000762939453,20.200000762939453,0
2016-02-01,21.31999969482422,30.899999618530273,18.3799991607666,20.549999237060547,20.549999237060547,0
2016-03-01,19.84000015258789,20.170000076293945,13.0600004196167,13.949999809265137,13.949999809265137,0
2016-04-01,15.229999542236328,17.09000015258789,12.5,15.699999809265137,15.699999809265137,0
2016-05-01,16.329999923706055,17.649999618530273,13.039999961853027,14.1899995803833,14.1899995803833,0
2016-06-01,14.449999809265137,26.719999313354492,12.720000267028809,15.630000114440918,15.630000114440918,0
2016-07-01,15.59000015258789,17.040000915527344,11.399999618530273,11.869999885559082,11.869999885559082,0
2016-08-01,11.890000343322754,14.930000305175781,11.020000457763672,13.420000076293945,13.420000076293945,0
2016-09-01,13.069999694824219,20.510000228881836,11.649999618530273,13.289999961853027,13.289999961853027,0
2016-10-01,13.75,17.950000762939453,12.210000038146973,17.059999465942383,17.059999465942383,0
2016-11-01,16.540000915527344,23.010000228881836,12.15999984741211,13.329999923706055,13.329999923706055,0
2016-12-01,13.399999618530273,14.720000267028809,10.930000305175781,14.039999961853027,14.039999961853027,0
2017-01-01,14.069999694824219,14.069999694824219,10.300000190734863,11.989999771118164,11.989999771118164,0
2017-02-01,11.789999961853027,12.960000038146973,9.970000267028809,12.920000076293945,12.920000076293945,0
2017-03-01,12.3100004196167,15.109999656677246,10.600000381469727,12.369999885559082,12.369999885559082,0
2017-04-01,12.59000015258789,16.280000686645508,10.220000267028809,10.819999694824219,10.819999694824219,0
2017-05-01,10.920000076293945,16.299999237060547,9.5600004196167,10.40999984741211,10.40999984741211,0
2017-06-01,10.420000076293945,15.15999984741211,9.369999885559082,11.180000305175781,11.180000305175781,0
2017-07-01,11.069999694824219,13.050000190734863,8.84000015258789,10.260000228881836,10.260000228881836,0
2017-08-01,10.1899995803833,17.280000686645508,9.520000457763672,10.59000015258789,10.59000015258789,0
2017-09-01,10.329999923706055,14.0600004196167,9.359999656677246,9.510000228881836,9.510000228881836,0
2017-10-01,9.59000015258789,13.199999809265137,9.109999656677246,10.180000305175781,10.180000305175781,0
2017-11-01,9.789999961853027,14.510000228881836,8.5600004196167,11.279999732971191,11.279999732971191,0
2017-12-01,11.1899995803833,14.579999923706055,8.899999618530273,11.039999961853027,11.039999961853027,0
2018-01-01,10.949999809265137,15.420000076293945,8.920000076293945,13.539999961853027,13.539999961853027,0
2018-02-01,13.050000190734863,50.29999923706055,12.5,19.850000381469727,19.850000381469727,0
2018-03-01,19.959999084472656,26.219999313354492,13.3100004196167,19.969999313354492,19.969999313354492,0
2018-04-01,21.06999969482422,25.719999313354492,14.569999694824219,15.930000305175781,15.930000305175781,0
2018-05-01,16.0,18.780000686645508,10.90999984741211,15.430000305175781,15.430000305175781,0
2018-06-01,14.920000076293945,19.610000610351562,11.220000267028809,16.09000015258789,16.09000015258789,0
2018-07-01,17.700000762939453,18.079999923706055,11.4399995803833,12.829999923706055,12.829999923706055,0
2018-08-01,13.09000015258789,16.860000610351562,10.170000076293945,12.859999656677246,12.859999656677246,0
2018-09-01,13.130000114440918,15.630000114440918,11.100000381469727,12.119999885559082,12.119999885559082,0
2018-10-01,11.989999771118164,28.84000015258789,11.34000015258789,21.229999542236328,21.229999542236328,0
2018-11-01,20.959999084472656,23.809999465942383,16.09000015258789,18.06999969482422,18.06999969482422,0
2018-12-01,16.040000915527344,36.20000076293945,15.9399995803833,25.420000076293945,25.420000076293945,0
2019-01-01,27.540000915527344,28.530000686645508,16.540000915527344,16.56999969482422,16.56999969482422,0
2019-02-01,16.6299991607666,17.889999389648438,13.4399995803833,14.779999732971191,14.779999732971191,0
2019-03-01,14.569999694824219,18.329999923706055,12.369999885559082,13.710000038146973,13.710000038146973,0
2019-04-01,13.899999618530273,14.390000343322754,11.029999732971191,13.119999885559082,13.119999885559082,0
2019-05-01,12.859999656677246,23.3799991607666,12.739999771118164,18.709999084472656,18.709999084472656,0
2019-06-01,19.40999984741211,19.75,13.1899995803833,15.079999923706055,15.079999923706055,0
2019-07-01,13.850000381469727,16.549999237060547,11.6899995803833,16.1200008392334,16.1200008392334,0
2019-08-01,15.40999984741211,24.809999465942383,13.729999542236328,18.979999542236328,18.979999542236328,0
2019-09-01,20.959999084472656,21.149999618530273,13.3100004196167,16.239999771118164,16.239999771118164,0
2019-10-01,16.020000457763672,21.459999084472656,12.270000457763672,13.220000267028809,13.220000267028809,0
2019-11-01,12.5,14.170000076293945,11.420000076293945,12.619999885559082,12.619999885559082,0
2019-12-01,12.6899995803833,17.989999771118164,11.710000038146973,13.779999732971191,13.779999732971191,0
2020-01-01,13.460000038146973,19.989999771118164,11.75,18.84000015258789,18.84000015258789,0
2020-02-01,18.639999389648438,49.47999954223633,13.380000114440918,40.11000061035156,40.11000061035156,0
2020-03-01,38.540000915527344,85.47000122070312,24.93000030517578,53.540000915527344,53.540000915527344,0
2020-04-01,57.380001068115234,60.59000015258789,30.540000915527344,34.150001525878906,34.150001525878906,0
2020-05-01,38.16999816894531,40.31999969482422,25.920000076293945,27.510000228881836,27.510000228881836,0
2020-06-01,28.940000534057617,44.439998626708984,23.540000915527344,30.43000030517578,30.43000030517578,0
2020-07-01,30.959999084472656,33.66999816894531,23.549999237060547,24.459999084472656,24.459999084472656,0
2020-08-01,25.75,27.09000015258789,20.280000686645508,26.40999984741211,26.40999984741211,0
2020-09-01,25.860000610351562,38.279998779296875,24.84000015258789,26.3700008392334,26.3700008392334,0
2020-10-01,25.780000686645508,41.15999984741211,24.030000686645508,38.02000045776367,38.02000045776367,0
2020-11-01,38.56999969482422,38.779998779296875,19.510000228881836,20.56999969482422,20.56999969482422,0
2020-12-01,20.209999084472656,31.459999084472656,19.969999313354492,22.75,22.75,0
2021-01-01,23.040000915527344,37.5099983215332,21.09000015258789,33.09000015258789,33.09000015258789,0
2021-02-01,31.450000762939453,33.959999084472656,19.690000534057617,27.950000762939453,27.950000762939453,0
2021-03-01,25.200000762939453,31.899999618530273,18.68000030517578,19.399999618530273,19.399999618530273,0
2021-04-01,18.600000381469727,19.899999618530273,15.380000114440918,18.610000610351562,18.610000610351562,0
2021-05-01,18.649999618530273,28.93000030517578,15.899999618530273,16.760000228881836,16.760000228881836,0
2021-06-01,17.239999771118164,21.81999969482422,14.100000381469727,15.829999923706055,15.829999923706055,0
2021-07-01,15.619999885559082,25.09000015258789,14.25,18.239999771118164,18.239999771118164,0
2021-08-01,18.15999984741211,24.739999771118164,15.1899995803833,16.479999542236328,16.479999542236328,0
2021-09-01,16.059999465942383,28.790000915527344,15.680000305175781,23.139999389648438,23.139999389648438,0
2021-10-01,24.780000686645508,24.889999389648438,14.84000015258789,16.260000228881836,16.260000228881836,0
2021-11-01,16.850000381469727,28.989999771118164,14.729999542236328,27.190000534057617,27.190000534057617,0
2021-12-01,24.920000076293945,35.31999969482422,16.6200008392334,17.219999313354492,17.219999313354492,0
2022-01-01,17.600000381469727,38.939998626708984,16.34000015258789,24.829999923706055,24.829999923706055,0
2022-02-01,24.56999969482422,37.790000915527344,19.93000030517578,30.149999618530273,30.149999618530273,0
2022-03-01,29.450000762939453,37.52000045776367,18.670000076293945,20.559999465942383,20.559999465942383,0
2022-04-01,20.6200008392334,34.34000015258789,18.450000762939453,33.400001525878906,33.400001525878906,0
2022-05-01,33.349998474121094,36.63999938964844,24.940000534057617,26.190000534057617,26.190000534057617,0
2022-06-01,26.049999237060547,35.04999923706055,23.739999771118164,28.709999084472656,28.709999084472656,0
2022-07-01,29.530000686645508,29.81999969482422,21.209999084472656,21.329999923706055,21.329999923706055,0
2022-08-01,22.40999984741211,27.690000534057617,19.1200008392334,25.8700008392334,25.8700008392334,0
2022-09-01,26.8799991607666,34.880001068115234,22.639999389648438,31.6200008392334,31.6200008392334,0
2022-10-01,33.0,34.529998779296875,25.75,25.8799991607666,25.8799991607666,0
2022-11-01,25.959999084472656,26.8700008392334,20.309999465942383,20.579999923706055,20.579999923706055,0
2022-12-01,20.829999923706055,25.84000015258789,18.950000762939453,21.670000076293945,21.670000076293945,0
2023-01-01,23.09000015258789,23.760000228881836,17.969999313354492,19.399999618530273,19.399999618530273,0
2023-02-01,19.6200008392334,23.6299991607666,17.059999465942383,20.700000762939453,20.700000762939453,0
2023-03-01,20.389999389648438,30.809999465942383,18.15999984741211,18.700000762939453,18.700000762939453,0
2023-04-01,19.790000915527344,20.079999923706055,15.720000267028809,15.779999732971191,15.779999732971191,0
2023-05-01,16.40999984741211,21.329999923706055,15.529999732971191,17.950000762939453,17.950000762939453,0
